Date,KO,PEP
2021-06-02 00:00:00+00:00,55.5,148.22000122070312
2021-06-03 00:00:00+00:00,55.63999938964844,147.6699981689453
2021-06-04 00:00:00+00:00,56.2400016784668,147.83999633789062
2021-06-07 00:00:00+00:00,56.040000915527344,147.75
2021-06-08 00:00:00+00:00,55.650001525878906,146.3699951171875
2021-06-09 00:00:00+00:00,55.47999954223633,146.10000610351562
2021-06-10 00:00:00+00:00,55.90999984741211,147.60000610351562
2021-06-11 00:00:00+00:00,56.15999984741211,147.69000244140625
2021-06-14 00:00:00+00:00,55.54999923706055,148.57000732421875
2021-06-15 00:00:00+00:00,55.40999984741211,148.5800018310547
2021-06-16 00:00:00+00:00,54.66999816894531,147.10000610351562
2021-06-17 00:00:00+00:00,54.95000076293945,148.52000427246094
2021-06-18 00:00:00+00:00,53.77000045776367,145.4199981689453
2021-06-21 00:00:00+00:00,54.36000061035156,146.55999755859375
2021-06-22 00:00:00+00:00,54.560001373291016,146.77999877929688
2021-06-23 00:00:00+00:00,54.119998931884766,144.85000610351562
2021-06-24 00:00:00+00:00,54.38999938964844,145.6699981689453
2021-06-25 00:00:00+00:00,54.31999969482422,146.41000366210938
2021-06-28 00:00:00+00:00,54.2599983215332,147.0399932861328
2021-06-29 00:00:00+00:00,53.86000061035156,146.94000244140625
2021-06-30 00:00:00+00:00,54.11000061035156,148.1699981689453
2021-07-01 00:00:00+00:00,53.959999084472656,148.1999969482422
2021-07-02 00:00:00+00:00,54.18000030517578,148.91000366210938
2021-07-06 00:00:00+00:00,53.880001068115234,149.1300048828125
2021-07-07 00:00:00+00:00,54.31999969482422,149.7899932861328
2021-07-08 00:00:00+00:00,54.130001068115234,149.86000061035156
2021-07-09 00:00:00+00:00,54.459999084472656,149.47999572753906
2021-07-12 00:00:00+00:00,54.47999954223633,149.50999450683594
2021-07-13 00:00:00+00:00,55.02000045776367,152.9600067138672
2021-07-14 00:00:00+00:00,56.2599983215332,154.5399932861328
2021-07-15 00:00:00+00:00,56.439998626708984,155.25
2021-07-16 00:00:00+00:00,56.400001525878906,155.82000732421875
2021-07-19 00:00:00+00:00,55.72999954223633,155.8000030517578
2021-07-20 00:00:00+00:00,55.83000183105469,155.82000732421875
2021-07-21 00:00:00+00:00,56.54999923706055,155.24000549316406
2021-07-22 00:00:00+00:00,56.470001220703125,155.19000244140625
2021-07-23 00:00:00+00:00,57.0099983215332,157.17999267578125
2021-07-26 00:00:00+00:00,57.060001373291016,157.07000732421875
2021-07-27 00:00:00+00:00,57.2599983215332,157.94000244140625
2021-07-28 00:00:00+00:00,56.7400016784668,156.49000549316406
2021-07-29 00:00:00+00:00,57.04999923706055,156.80999755859375
2021-07-30 00:00:00+00:00,57.029998779296875,156.9499969482422
2021-08-02 00:00:00+00:00,56.880001068115234,156.32000732421875
2021-08-03 00:00:00+00:00,56.91999816894531,156.6699981689453
2021-08-04 00:00:00+00:00,56.099998474121094,154.0500030517578
2021-08-05 00:00:00+00:00,56.5,154.30999755859375
2021-08-06 00:00:00+00:00,56.63999938964844,154.3300018310547
2021-08-09 00:00:00+00:00,56.650001525878906,154.35000610351562
2021-08-10 00:00:00+00:00,56.79999923706055,154.42999267578125
