Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-16 00:00:00-04:00,42.617372193447984,42.9425659123612,42.60881592443959,42.754295349121094,13025600,0.0,0.0
2019-09-17 00:00:00-04:00,42.771403976593476,42.805635575895664,42.08678831307456,42.28361511230469,16070600,0.0,0.0
2019-09-18 00:00:00-04:00,42.334967815257734,42.56602624273855,41.74448407908273,42.223716735839844,12563800,0.0,0.0
2019-09-19 00:00:00-04:00,42.23227533025044,42.72006428251552,41.96698854907451,42.09535217285156,15349400,0.0,0.0
2019-09-20 00:00:00-04:00,42.180926019873276,42.67727118045814,41.82150073541062,42.44621276855469,48301300,0.0,0.0
2019-09-23 00:00:00-04:00,42.49755397683465,42.57457343624423,42.17236034104926,42.29216766357422,16450000,0.0,0.0
2019-09-24 00:00:00-04:00,42.57457863398266,42.95967597804533,41.87284714680406,42.03544235229492,26717200,0.0,0.0
2019-09-25 00:00:00-04:00,41.97554031745458,42.59169609193634,41.57333042200586,42.45477294921875,14013500,0.0,0.0
2019-09-26 00:00:00-04:00,42.30073051902861,42.352077917504936,41.29947746802243,41.787269592285156,20172900,0.0,0.0
2019-09-27 00:00:00-04:00,41.932760571589114,42.33497380946868,41.59045101622278,41.79583740234375,16065300,0.0,0.0
2019-09-30 00:00:00-04:00,41.88996151384443,42.497557711185905,41.88996151384443,42.28361511230469,14903600,0.0,0.0
2019-10-01 00:00:00-04:00,42.48901002790669,42.677277333095475,40.529294642741164,40.854488372802734,24185600,0.0,0.0
2019-10-02 00:00:00-04:00,40.52073320774403,40.54640854345585,39.3740005692831,39.84467697143555,30722400,0.0,0.0
2019-10-03 00:00:00-04:00,39.93952284783863,40.59483638161171,39.40492738866781,40.57759094238281,15915500,0.35,0.0
2019-10-04 00:00:00-04:00,40.741415606687376,41.06907235688987,40.48274060988795,40.97422409057617,16718800,0.0,0.0
2019-10-07 00:00:00-04:00,40.931106229513965,41.50019245599812,40.80176710517325,41.189781188964844,14625200,0.0,0.0
2019-10-08 00:00:00-04:00,40.956990089516694,40.99148097584985,39.96539848744614,39.9998893737793,23022400,0.0,0.0
2019-10-09 00:00:00-04:00,40.4568683219944,40.672431354287795,40.23268421567083,40.38788986206055,16768600,0.0,0.0
2019-10-10 00:00:00-04:00,39.70671484989366,39.861920515668274,39.27558873146,39.79294204711914,24698500,0.0,0.0
2019-10-11 00:00:00-04:00,40.24131410825062,40.784533989656744,40.0602419108591,40.14646911621094,25153600,0.0,0.0
2019-10-14 00:00:00-04:00,40.13784074617444,40.13784074617444,39.663602676368455,39.70671463012695,15076900,0.0,0.0
2019-10-15 00:00:00-04:00,39.87916981541012,40.16371465995123,39.69809761755573,39.97401809692383,18794400,0.0,0.0
2019-10-16 00:00:00-04:00,39.97401127069486,40.42238279540899,39.939520394355846,40.34477996826172,16454200,0.0,0.0
2019-10-17 00:00:00-04:00,40.655196121572075,40.78453198940932,40.18095473847468,40.55172348022461,14352400,0.0,0.0
2019-10-18 00:00:00-04:00,40.61208047024242,40.75866506606967,40.2326906567901,40.27580261230469,17226200,0.0,0.0
2019-10-21 00:00:00-04:00,40.64656996665692,40.939735859100104,40.49998866505095,40.86213302612305,13277700,0.0,0.0
2019-10-22 00:00:00-04:00,40.95697960047483,41.29325743302281,40.87075569595576,41.000091552734375,15067100,0.0,0.0
2019-10-23 00:00:00-04:00,40.93110970251181,41.129427297892384,40.38788993911147,40.56896209716797,15647100,0.0,0.0
2019-10-24 00:00:00-04:00,40.724178475880414,40.724178475880414,39.74983239030175,40.01713180541992,18338800,0.0,0.0
2019-10-25 00:00:00-04:00,40.12922107508022,40.5172352509443,40.06023931526823,40.439632415771484,15701200,0.0,0.0
2019-10-28 00:00:00-04:00,40.65519742364991,41.04320832881997,40.5775945847696,40.67243957519531,13859700,0.0,0.0
2019-10-29 00:00:00-04:00,40.525853738342626,40.896622450576594,40.44825090812549,40.73279571533203,13713900,0.0,0.0
2019-10-30 00:00:00-04:00,40.78453295893176,41.02596583858375,40.66381816372151,41.00872039794922,12062000,0.0,0.0
2019-10-31 00:00:00-04:00,41.04320570868212,41.08632095248772,40.612079584476504,40.96560287475586,12488300,0.0,0.0
2019-11-01 00:00:00-04:00,40.39651780743481,40.9483620269271,40.21544561892384,40.55172348022461,24404100,0.0,0.0
2019-11-04 00:00:00-05:00,40.956977035570446,41.28463377283967,40.80177138577086,40.93973159790039,15018900,0.0,0.0
2019-11-05 00:00:00-05:00,41.03459009433044,41.31913166377258,40.75004523565657,41.18117141723633,18988900,0.0,0.0
2019-11-06 00:00:00-05:00,41.22428301145733,41.819235905160006,41.207037571015476,41.62091827392578,15904500,0.0,0.0
2019-11-07 00:00:00-05:00,41.914081800288244,42.233114207248036,41.560558514405436,41.75025177001953,16717800,0.0,0.0
2019-11-08 00:00:00-05:00,41.750248477182595,42.121017173284436,41.43121609538485,42.10377502441406,14407000,0.0,0.0
2019-11-11 00:00:00-05:00,41.39672045479582,41.793358907015715,41.00870965448013,41.47432327270508,19590400,0.0,0.0
