Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2019-09-13 00:00:00-04:00,,,,,0,0.375,0.0
2019-09-16 00:00:00-04:00,99.2698745727539,101.44777701066285,99.09453276202206,100.81101531123349,1980600,0.0,0.0
2019-09-17 00:00:00-04:00,99.4452133178711,99.64823918915268,98.10709145747357,98.49468950296958,1482500,0.0,0.0
2019-09-18 00:00:00-04:00,99.5005874633789,100.52494020987582,98.19015663044539,98.97456905631635,1252100,0.0,0.0
2019-09-19 00:00:00-04:00,99.9989242553711,100.66337005757966,99.59287247830827,99.79589836683968,1368000,0.0,0.0
2019-09-20 00:00:00-04:00,96.713623046875,100.53417961868166,96.42753789400656,100.09121337467512,3249700,0.0,0.0
2019-09-23 00:00:00-04:00,97.86714935302734,98.75307458711717,96.26140326557588,96.71359977102894,1637500,0.0,0.0
2019-09-24 00:00:00-04:00,95.88307189941406,98.92843950002363,95.66159228353756,98.1071125104678,1997100,0.0,0.0
2019-09-25 00:00:00-04:00,99.86971282958984,100.01736351948882,94.89560744127024,96.10452518760633,3003800,0.0,0.0
2019-09-26 00:00:00-04:00,100.04508209228516,101.34628275714645,99.51905656310606,100.00816764949838,3239700,0.0,0.0
2019-09-27 00:00:00-04:00,98.31011962890625,100.3403713485152,97.2857669203523,99.82357628933197,2809000,0.0,0.0
2019-09-30 00:00:00-04:00,100.70027160644531,100.94020486153666,98.38394196486561,99.2883209371199,2538100,0.0,0.0
2019-10-01 00:00:00-04:00,100.56185150146484,104.74231455957593,99.9158594339409,103.02583201322838,4619400,0.0,0.0
2019-10-02 00:00:00-04:00,98.46699523925781,100.80178564342954,98.18091717928337,100.03582698659208,2947800,0.0,0.0
2019-10-03 00:00:00-04:00,99.0391616821289,99.12222092079212,96.56595087065647,98.81768211354125,2947200,0.0,0.0
2019-10-04 00:00:00-04:00,101.40161895751953,101.49390855576851,98.89150100514408,99.26063123530871,1729200,0.0,0.0
2019-10-07 00:00:00-04:00,99.65745544433594,101.82612729230115,99.49134401968666,100.94020204107439,1560000,0.0,0.0
2019-10-08 00:00:00-04:00,95.74462890625,99.13144927032023,95.63388559599238,98.43931942280517,3628800,0.0,0.0
2019-10-09 00:00:00-04:00,97.78409576416016,98.39317335813926,96.66746054924009,98.01480569387195,2062800,0.0,0.0
2019-10-10 00:00:00-04:00,98.97455596923828,99.93431008412799,97.68257900532107,98.16245958311994,2442500,0.0,0.0
2019-10-11 00:00:00-04:00,102.21373748779297,103.57953643922013,100.41419566624803,100.41419566624803,4065100,0.0,0.0
2019-10-14 00:00:00-04:00,102.65670013427734,102.9427852676334,100.99559267414494,101.38318371077159,1894000,0.0,0.0
2019-10-15 00:00:00-04:00,103.3303451538086,103.791764927084,102.06605244037945,102.59207070028515,1870400,0.0,0.0
2019-10-16 00:00:00-04:00,100.22962188720703,103.74563894404368,100.14656265178999,102.77666146890002,2974200,0.0,0.0
2019-10-17 00:00:00-04:00,101.3370361328125,101.98302821690535,100.18348638340626,101.52160831714285,2131400,0.0,0.0
2019-10-18 00:00:00-04:00,100.5987548828125,101.89995516261394,100.10965098186912,101.23550947049917,1927200,0.0,0.0
2019-10-21 00:00:00-04:00,101.49391174316406,101.82612755260384,100.28498696707305,101.30010921332114,1750800,0.0,0.0
2019-10-22 00:00:00-04:00,99.46365356445312,101.92763367116576,99.36214064253993,101.68770043819603,2152800,0.0,0.0
2019-10-23 00:00:00-04:00,95.24630737304688,97.35038126578421,94.0281589593195,96.95355981824446,5798500,0.0,0.0
2019-10-24 00:00:00-04:00,97.8856201171875,98.08864600553503,95.68926386472879,96.20605191455222,3152200,0.0,0.0
2019-10-25 00:00:00-04:00,97.69181823730469,98.10709331591374,95.94765164201283,97.52570679771934,3594800,0.0,0.0
2019-10-28 00:00:00-04:00,100.26654815673828,101.74309046509673,98.05173117384605,98.05173117384605,5513600,0.0,0.0
2019-10-29 00:00:00-04:00,105.58209991455078,109.35651113887565,105.15758743076196,105.66515211309081,9320200,0.0,0.0
2019-10-30 00:00:00-04:00,105.95124053955078,107.14170478659969,105.11145994027848,105.71130724873542,4095400,0.0,0.0
2019-10-31 00:00:00-04:00,104.9084243774414,105.8774089433783,104.373175625958,105.12068062051539,3482500,0.0,0.0
2019-11-01 00:00:00-04:00,108.89508819580078,109.40265286384424,105.96968793997175,106.56030480421772,4965600,0.0,0.0
