Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-16 00:00:00-04:00,49.74624312963148,50.25625983798085,49.471617522164905,50.04440689086914,1676417,0.0,0.0
2019-09-17 00:00:00-04:00,50.07578757143383,50.68780500222533,49.98162859152467,50.334716796875,1826369,0.0,0.0
2019-09-18 00:00:00-04:00,50.56226267241877,50.65641846421143,49.40099409350703,49.9110107421875,2118924,0.0,0.0
2019-09-19 00:00:00-04:00,50.04439825713566,50.19347851817296,49.79331084675815,50.01301193237305,1083212,0.0,0.0
2019-09-20 00:00:00-04:00,50.154241529564615,50.42886705856993,49.95808180358498,50.00516128540039,3069011,0.0,0.0
2019-09-23 00:00:00-04:00,50.09147956331398,50.271946167151945,49.34607180817544,49.65208053588867,1284923,0.0,0.0
2019-09-24 00:00:00-04:00,49.848238691981535,50.24056140259636,49.730544747748354,50.13855743408203,2005928,0.0,0.0
2019-09-25 00:00:00-04:00,50.23271279447904,50.60149416289289,50.06793936133721,50.26409912109375,1505591,0.0,0.0
2019-09-26 00:00:00-04:00,50.79765162765429,50.993814566271965,50.07578527447086,50.38179397583008,1751073,0.0,0.0
2019-09-27 00:00:00-04:00,50.50733937748185,50.58580200785894,50.14640617738937,50.29548645019531,1824665,0.0,0.0
2019-09-30 00:00:00-04:00,50.40532358309536,50.703487246483895,50.14639441341491,50.491634368896484,2203911,0.0,0.0
2019-10-01 00:00:00-04:00,50.5308785256888,50.766272796910165,49.369609896682846,49.51084518432617,1700592,0.0,0.0
2019-10-02 00:00:00-04:00,49.408845503932326,49.73839239064481,48.31819130666417,48.639896392822266,1705172,0.0,0.0
2019-10-03 00:00:00-04:00,48.851754752989564,49.16561169799295,48.34958300343933,48.969451904296875,1855337,0.0,0.0
2019-10-04 00:00:00-04:00,49.0479117053121,49.32253731321188,48.828213769171455,49.29899597167969,1031133,0.0,0.0
2019-10-07 00:00:00-04:00,49.15775596296969,49.59715498087069,48.859592229832444,49.181297302246094,1398452,0.0,0.0
2019-10-08 00:00:00-04:00,49.157752647259656,49.19698395977594,48.5065007461402,48.522193908691406,1804110,0.0,0.0
2019-10-09 00:00:00-04:00,48.647737976941855,48.82820775967358,48.459423206480885,48.74189376831055,1002485,0.0,0.0
2019-10-10 00:00:00-04:00,48.420188347183505,49.04005709045655,48.420188347183505,48.938053131103516,1093329,0.0,0.0
2019-10-11 00:00:00-04:00,48.84390021142542,49.1263707875758,48.490811991237436,48.7497444152832,1310802,0.0,0.0
2019-10-14 00:00:00-04:00,48.90667874215778,49.04006905812927,48.32604435613175,48.953758239746094,1765557,0.0,0.0
2019-10-15 00:00:00-04:00,48.96159677905479,49.149911556877015,48.04356741722243,48.59281539916992,1734779,0.0,0.0
2019-10-16 00:00:00-04:00,48.663431325642094,48.97728821503235,47.97294808161768,48.12202835083008,2126805,0.0,0.0
2019-10-17 00:00:00-04:00,48.08279374800927,48.9929780274451,47.90232716465597,48.8125114440918,1576626,0.0,0.0
2019-10-18 00:00:00-04:00,48.83604884323946,49.29898596306809,48.498653831107234,48.60065460205078,1961837,0.0,0.0
2019-10-21 00:00:00-04:00,48.82821662026208,49.338233359195975,48.60851548356907,49.040069580078125,1436046,0.0,0.0
2019-10-22 00:00:00-04:00,49.047901449288645,49.259754352435635,48.663426953713,48.710506439208984,1332954,0.0,0.0
2019-10-23 00:00:00-04:00,48.73404563324903,48.89882224215715,48.55357904989574,48.8125114440918,1015584,0.0,0.0
2019-10-24 00:00:00-04:00,48.616352807302164,48.616352807302164,47.91017324450583,48.380958557128906,1043594,0.0,0.0
2019-10-25 00:00:00-04:00,48.45942572024653,48.58497103221538,47.58847583866695,47.776790618896484,1590791,0.0,0.0
2019-10-28 00:00:00-04:00,47.93371284558759,48.067099940644795,47.58846965796031,47.91017150878906,2823741,0.0,0.0
2019-10-29 00:00:00-04:00,49.43238345963708,50.499496312373516,48.29465296178293,49.330379486083984,5096984,0.0,0.0
2019-10-30 00:00:00-04:00,49.683460979449585,50.201322577566785,49.33037280170527,50.122859954833984,2753345,0.0,0.0
2019-10-31 00:00:00-04:00,50.12286548398765,50.27194575871465,49.40884406254997,49.84823989868164,1939046,0.0,0.0
2019-11-01 00:00:00-04:00,49.80116512450509,50.23271598584186,49.65992983348959,49.965938568115234,1984415,0.0,0.0
2019-11-04 00:00:00-05:00,49.98947816430088,50.1150234823613,49.47946465443796,49.87178421020508,1597926,0.0,0.0
2019-11-05 00:00:00-05:00,50.01301850225064,50.20917827620007,49.71485475328483,49.840396881103516,1598991,0.0,0.0
2019-11-06 00:00:00-05:00,50.256256230766404,51.08797479442674,50.19348357491714,50.538726806640625,3228867,0.0,0.0
2019-11-07 00:00:00-05:00,50.46025019205715,50.53871599508284,49.58930049867189,50.00516128540039,1610813,0.0,0.0
2019-11-08 00:00:00-05:00,50.240561436769596,50.53087699134393,49.934552718742104,50.20917510986328,1439880,0.0,0.0
2019-11-11 00:00:00-05:00,50.08362945178363,50.122860763783194,49.463763883930895,49.8011589050293,1093755,0.0,0.0
2019-11-12 00:00:00-05:00,49.824696290484106,50.34255788901639,49.644229707875326,50.193477630615234,1650857,0.0,0.0
2019-11-13 00:00:00-05:00,50.28764255869104,50.71134842250236,50.06009327509932,50.538726806640625,2168979,0.0,0.0
2019-11-14 00:00:00-05:00,50.640734494190305,50.74273528584384,50.04440697076297,50.25625991821289,1704320,0.0,0.0
2019-11-15 00:00:00-05:00,50.193475626110605,50.90750012856387,50.036547199062895,50.73487854003906,1888139,0.0,0.0
2019-11-18 00:00:00-05:00,50.97027654660353,51.393982401171286,50.56226385565573,51.33905792236328,1743725,0.0,0.0
2019-11-19 00:00:00-05:00,51.2841367259773,51.36260254909924,51.095821938208495,51.252750396728516,1140083,0.0,0.0
2019-11-20 00:00:00-05:00,51.2527480839349,51.33121390351606,50.87612171311654,51.299827575683594,1609535,0.0,0.0
2019-11-21 00:00:00-05:00,51.15860122912163,51.35476103077166,50.77412661528887,50.78197479248047,1713585,0.0,0.0
2019-11-22 00:00:00-05:00,50.97813156565881,51.20567768710879,50.468114836577705,50.61719512939453,1037523,0.0,0.0
2019-11-25 00:00:00-05:00,50.71919771406726,50.82120169461533,50.311184979599005,50.48380661010742,1344456,0.0,0.0
2019-11-26 00:00:00-05:00,50.55441284026863,51.417517610118914,50.31901860175828,51.386131286621094,1897511,0.0,0.0
2019-11-27 00:00:00-05:00,51.48029327392578,51.73922569240504,51.252747182727106,51.48029327392578,1654265,0.0,0.0
2019-11-29 00:00:00-05:00,51.47237691081479,51.836476481633035,51.19534777442512,51.54361343383789,1111434,0.535211,0.0
2019-12-02 00:00:00-05:00,51.38530596095887,51.80481132859476,51.1082768446843,51.78106689453125,1473108,0.0,0.0
2019-12-03 00:00:00-05:00,51.773154371086946,51.97103324698115,51.519869667195195,51.96311950683594,1639781,0.0,0.0
2019-12-04 00:00:00-05:00,51.448630548496965,52.47760322378011,51.448630548496965,52.02643966674805,1939791,0.0,0.0
2019-12-05 00:00:00-05:00,51.986868047116296,52.06601831256262,51.67026055401019,52.04227066040039,1202385,0.0,0.0
2019-12-06 00:00:00-05:00,52.16891659747086,52.60424949181145,52.105593812139645,52.41428756713867,1059888,0.0,0.0
2019-12-09 00:00:00-05:00,52.350960735920566,52.91293915749169,52.2797242157586,52.66756820678711,1337108,0.0,0.0
2019-12-10 00:00:00-05:00,52.7863021260841,52.92877518942952,52.44595016538791,52.746726989746094,1261386,0.0,0.0
2019-12-11 00:00:00-05:00,52.71505788090348,52.77046692246184,52.26389431821288,52.3588752746582,1552664,0.0,0.0
2019-12-12 00:00:00-05:00,52.71506231952837,52.86545233019495,52.279729415533524,52.390541076660156,1066491,0.0,0.0
2019-12-13 00:00:00-05:00,52.28763643688177,52.68339737180087,52.25597504758262,52.438026428222656,953175,0.0,0.0
2019-12-16 00:00:00-05:00,52.61216674156956,52.70714770443628,52.17683062913783,52.46177673339844,2176008,0.0,0.0
2019-12-17 00:00:00-05:00,52.26390339909422,52.5646802317015,52.07393823753677,52.31930923461914,1506230,0.0,0.0
2019-12-18 00:00:00-05:00,52.57259076381903,52.66757494663019,52.37471187312003,52.62008285522461,1385033,0.0,0.0
2019-12-19 00:00:00-05:00,52.984174243971346,53.13456101995058,52.67548052118223,52.85752868652344,1423266,0.0,0.0
2019-12-20 00:00:00-05:00,53.74403858744204,54.43265621061253,53.49866761106611,54.32976150512695,5615532,0.0,0.0
2019-12-23 00:00:00-05:00,54.48015420043469,54.57513839692026,53.934009541117454,54.440582275390625,1888778,0.0,0.0
2019-12-24 00:00:00-05:00,54.47223224830916,54.709683042733026,54.26643641475186,54.55929946899414,961163,0.0,0.0
2019-12-26 00:00:00-05:00,54.58304591858521,54.67011314248165,54.218949541982404,54.34558868408203,1164471,0.0,0.0
2019-12-27 00:00:00-05:00,54.34558669642096,54.867990020692936,54.34558669642096,54.7413444519043,819624,0.0,0.0
2019-12-30 00:00:00-05:00,54.543476998091734,54.70178399223435,54.25853083995715,54.440582275390625,785864,0.0,0.0
2019-12-31 00:00:00-05:00,54.43265391713296,54.79675028041913,54.27435338746793,54.7413444519043,1121765,0.0,0.0
2020-01-02 00:00:00-05:00,54.71759410962982,54.812578275969166,53.33243889928483,53.53823471069336,2874968,0.0,0.0
2020-01-03 00:00:00-05:00,53.4432584912065,54.108131676146336,53.34827752640382,53.82318878173828,1321239,0.0,0.0
2020-01-06 00:00:00-05:00,53.82319552635865,53.92609346025774,53.46701284413945,53.77570343017578,1409634,0.0,0.0
2020-01-07 00:00:00-05:00,54.867992048055875,55.40622287265357,54.32976122345817,54.464317321777344,2568780,0.0,0.0
2020-01-08 00:00:00-05:00,54.440574070560864,54.78092601751982,54.226861268507875,54.52764129638672,1352870,0.0,0.0
2020-01-09 00:00:00-05:00,54.867990322960935,54.883817803486316,54.242692294094006,54.72551727294922,1529660,0.0,0.0
2020-01-10 00:00:00-05:00,54.836324242843965,55.03420310475985,54.75717398434166,54.828407287597656,1510703,0.0,0.0
2020-01-13 00:00:00-05:00,54.93922049031123,55.406217961933294,54.83632579447878,55.17667770385742,1893783,0.0,0.0
2020-01-14 00:00:00-05:00,55.17667162025982,55.406211853027344,55.05794302657734,55.406211853027344,1519116,0.0,0.0
2020-01-15 00:00:00-05:00,55.40622509077549,55.90488401711837,55.31124090687179,55.619937896728516,1489296,0.0,0.0
2020-01-16 00:00:00-05:00,55.80197501832019,56.08692109858204,55.61993006395979,55.991943359375,1424331,0.0,0.0
2020-01-17 00:00:00-05:00,56.04734686286423,56.23730876473043,55.78614522822315,56.102752685546875,1966629,0.0,0.0
2020-01-21 00:00:00-05:00,55.96818980007503,56.20564699930697,55.65158234487247,55.88112258911133,2317014,0.0,0.0
2020-01-22 00:00:00-05:00,55.7228340683712,56.05526907377777,55.42997098380554,55.612022399902344,1839681,0.0,0.0
2020-01-23 00:00:00-05:00,55.26374796493069,56.039435998108544,55.16085326342906,55.75448989868164,1634882,0.0,0.0
2020-01-24 00:00:00-05:00,55.98402820764443,55.98402820764443,54.7017708051555,54.88381576538086,1604423,0.0,0.0
2020-01-27 00:00:00-05:00,54.52764277072154,55.08170110339312,54.393086665832925,54.63845443725586,1723170,0.0,0.0
2020-01-28 00:00:00-05:00,54.6067900945589,54.939225076216346,54.52763982721013,54.598873138427734,1200255,0.0,0.0
2020-01-29 00:00:00-05:00,54.57512126469907,54.63844404247783,54.13187468288796,54.163536071777344,1786538,0.0,0.0
2020-01-30 00:00:00-05:00,54.08438587453992,54.583044770241386,53.854848816695394,54.51972198486328,1504739,0.0,0.0
2020-01-31 00:00:00-05:00,54.495979842096915,54.78092595697184,53.831103430281686,53.989410400390625,2924916,0.0,0.0
2020-02-03 00:00:00-05:00,54.282267963275544,54.7967543700657,54.10022298370628,54.48806381225586,1994639,0.0,0.0
2020-02-04 00:00:00-05:00,54.7492566287868,55.1370973945365,54.32183751841521,54.36141586303711,2106677,0.0,0.0
2020-02-05 00:00:00-05:00,54.472231432583214,55.09752944844749,54.472231432583214,54.89965057373047,2549291,0.0,0.0
2020-02-06 00:00:00-05:00,50.83125179938106,52.54092847287704,49.984330418895844,50.229698181152344,8159072,0.0,0.0
2020-02-07 00:00:00-05:00,50.0713933463035,50.88665653110436,49.37485877759475,50.79167556762695,4576838,0.0,0.0
2020-02-10 00:00:00-05:00,50.61754125551079,51.78898707602813,50.30093697119461,51.717750549316406,3166778,0.0,0.0
2020-02-11 00:00:00-05:00,51.90771725811944,52.691319075584076,51.828563772907536,52.45386505126953,2770491,0.0,0.0
2020-02-12 00:00:00-05:00,53.4274212347481,53.68070590498658,52.30346448120247,52.38261795043945,2364300,0.0,0.0
2020-02-13 00:00:00-05:00,52.4142905774365,53.20580614557302,52.279731258709774,53.142486572265625,2422875,0.0,0.0
2020-02-14 00:00:00-05:00,53.094998882911334,53.78361979956276,52.96043955302762,53.59365463256836,1669388,0.0,0.0
