Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2019-09-13 00:00:00-04:00,,,,,0,0.804255,0.0
2019-09-16 00:00:00-04:00,94.24317169189453,94.2938949646679,92.51121358981727,93.3590744021565,1395665,0.0,0.0
2019-09-17 00:00:00-04:00,94.72868347167969,95.67075382632478,94.22141831719699,94.30837805796544,2311108,0.0,0.0
2019-09-18 00:00:00-04:00,95.38814544677734,95.44611861186596,94.28664881377297,95.02580666865286,1017198,0.0,0.0
2019-09-19 00:00:00-04:00,95.56205749511719,95.79395013740083,95.09826571422984,95.65626063288487,905808,0.0,0.0
2019-09-20 00:00:00-04:00,95.86641693115234,96.22150578907981,95.25044884972229,95.6780041586227,1921478,0.0,0.0
2019-09-23 00:00:00-04:00,95.28669738769531,96.22876793016711,95.01857471502858,95.7867192449666,2442943,0.0,0.0
2019-09-24 00:00:00-04:00,96.87370300292969,97.12008893408877,95.38088762958694,95.60553687380379,1252198,0.0,0.0
2019-09-25 00:00:00-04:00,96.96067810058594,97.11286091856556,96.38818980405841,96.72154202474509,1574970,0.0,0.0
2019-09-26 00:00:00-04:00,96.69978332519531,97.37372456015339,96.33020118104926,97.19256168283006,1491663,0.0,0.0
2019-09-27 00:00:00-04:00,96.01136016845703,96.85922098427038,95.38089872896495,96.7070446690059,880898,0.0,0.0
2019-09-30 00:00:00-04:00,96.35193634033203,96.56209227655151,95.85915802373457,96.17076698177597,1098860,0.0,0.0
2019-10-01 00:00:00-04:00,96.51860809326172,96.66354748117121,95.98960628711865,96.0983027076512,1072070,0.0,0.0
2019-10-02 00:00:00-04:00,95.09103393554688,96.5548629151331,94.77218151344948,96.32297024451681,1354658,0.0,0.0
2019-10-03 00:00:00-04:00,94.64897155761719,95.35914275838743,94.21417286326805,95.12725012140123,2034278,0.0,0.0
2019-10-04 00:00:00-04:00,95.8301773071289,95.99685338704732,94.4895447600422,94.76491726468662,1434440,0.0,0.0
2019-10-07 00:00:00-04:00,95.98236846923828,96.46064707165357,95.68525275594128,96.38093721941125,1111080,0.0,0.0
2019-10-08 00:00:00-04:00,94.33735656738281,95.90988815622461,94.1634371007252,95.6490089562382,1507878,0.0,0.0
2019-10-09 00:00:00-04:00,94.10548400878906,94.81565531571859,93.67792864727306,94.58376264406813,1394373,0.0,0.0
2019-10-10 00:00:00-04:00,94.41708374023438,94.50404348354314,93.1996408375914,93.8228523313042,1303663,0.0,0.0
2019-10-11 00:00:00-04:00,94.12720489501953,94.74317294883299,93.61993976095191,94.2069212356758,1295203,0.0,0.0
2019-10-14 00:00:00-04:00,92.83731842041016,94.17070788219247,92.77210184960812,94.17070788219247,753528,0.0,0.0
2019-10-15 00:00:00-04:00,93.50399017333984,93.86632239928332,92.76482593609556,92.83729238128426,1635013,0.0,0.0
2019-10-16 00:00:00-04:00,93.67068481445312,93.77938125562405,92.98224370420645,93.46052883358537,1067605,0.0,0.0
2019-10-17 00:00:00-04:00,93.8301010131836,94.02575718494181,93.35181593484083,93.64168174212723,1048218,0.0,0.0
2019-10-18 00:00:00-04:00,92.27931213378906,92.88803686619205,91.09085574797432,92.88803686619205,2906715,0.0,0.0
2019-10-21 00:00:00-04:00,93.62718963623047,93.66342611075979,92.30105030295825,92.62715258844104,1248320,0.0,0.0
2019-10-22 00:00:00-04:00,93.4677734375,94.02576843142857,93.2503740560319,93.96779526303709,1171123,0.0,0.0
2019-10-23 00:00:00-04:00,93.71414947509766,93.90981214585094,93.08368808747072,93.25036417709909,1108025,0.0,0.0
2019-10-24 00:00:00-04:00,93.56196594238281,94.00401451853868,93.40253975851542,93.78661517690132,962090,0.0,0.0
2019-10-25 00:00:00-04:00,92.90979766845703,93.82288175587924,92.31557256948726,93.80114506139516,1773193,0.0,0.0
2019-10-28 00:00:00-04:00,91.07635498046875,93.20688162451005,91.01113842297366,92.80831289734638,1625495,0.0,0.0
2019-10-29 00:00:00-04:00,91.7358169555664,91.90249306588349,89.43137047745567,89.85892585027862,3405503,0.0,0.0
2019-10-30 00:00:00-04:00,92.03292846679688,93.41704756817406,91.45319679898702,92.6126666309275,6169690,0.0,0.0
2019-10-31 00:00:00-04:00,92.26481628417969,92.56193199647525,91.69232804414894,92.14886995671225,2178333,0.0,0.0
2019-11-01 00:00:00-04:00,92.03292846679688,92.70686977878621,91.59812971593949,92.40975405087326,1994210,0.0,0.0
2019-11-04 00:00:00-05:00,90.6270751953125,92.39526332760587,90.46039908802346,91.83726833366721,1773663,0.0,0.0
2019-11-05 00:00:00-05:00,89.64877319335938,90.67780348557136,89.61978660755965,90.30097787017478,1664505,0.0,0.0
2019-11-06 00:00:00-05:00,89.78645324707031,90.48938112668026,89.59804045925908,89.78645324707031,1179700,0.0,0.0
