Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2019-09-13 00:00:00-04:00,,,,,0,1.08,0.0
2019-09-16 00:00:00-04:00,218.59002685546875,220.1005763698417,216.46408303442274,217.08882499465705,2973600,0.0,0.0
2019-09-17 00:00:00-04:00,216.80905151367188,218.1797274319947,215.55026286124297,217.32189186198661,2392900,0.0,0.0
2019-09-18 00:00:00-04:00,215.02816772460938,217.37790060666697,213.74140687028037,215.20533210052827,2960500,0.0,0.0
2019-09-19 00:00:00-04:00,217.11679077148438,218.14245740590513,215.60624129916798,216.32421790271044,2666700,0.0,0.0
2019-09-20 00:00:00-04:00,217.15411376953125,219.12154609292378,216.24965348360575,218.90709069116582,6220100,0.0,0.0
2019-09-23 00:00:00-04:00,213.31248474121094,215.18666804567385,212.89289316293224,214.24491679417866,3281200,0.0,0.0
2019-09-24 00:00:00-04:00,209.79721069335938,214.31017838871728,207.85775032717115,213.8812676144143,5006800,0.0,0.0
2019-09-25 00:00:00-04:00,207.15841674804688,211.19584903517023,207.1211257280887,209.12584884680152,4658000,0.0,0.0
2019-09-26 00:00:00-04:00,200.92042541503906,208.51975407237077,199.00893714035897,207.96960842843552,10444400,0.0,0.0
2019-09-27 00:00:00-04:00,200.71533203125,204.09074596376144,200.49155742934502,203.43803210077866,4834900,0.0,0.0
2019-09-30 00:00:00-04:00,202.6361083984375,203.76434303578776,198.71988301570488,199.20475159002277,5286300,0.0,0.0
2019-10-01 00:00:00-04:00,202.53355407714844,204.37976539044357,197.75017352729273,204.37976539044357,5523600,0.0,0.0
2019-10-02 00:00:00-04:00,202.10462951660156,204.5382775276429,200.7339533823494,201.54516464343558,4921200,0.0,0.0
2019-10-03 00:00:00-04:00,200.80856323242188,201.74099526559104,198.6546475122465,201.060323865157,3375800,0.0,0.0
2019-10-04 00:00:00-04:00,204.9485321044922,205.00447574140264,200.60339608588177,202.18852745206428,3700500,0.0,0.0
2019-10-07 00:00:00-04:00,206.29122924804688,207.49406008383932,204.19325756894906,204.2492012039467,3843200,0.0,0.0
2019-10-08 00:00:00-04:00,205.23760986328125,206.9812531654635,203.64314486927333,204.6595065711745,4817000,0.0,0.0
2019-10-09 00:00:00-04:00,207.07452392578125,208.37060398474821,205.2935751876383,206.72952859925587,4483100,0.0,0.0
2019-10-10 00:00:00-04:00,208.61300659179688,208.98598792706431,202.82261186112845,203.44733959144537,5252200,0.0,0.0
2019-10-11 00:00:00-04:00,207.065185546875,213.3870735053557,206.61760793319277,210.30071156727888,5891600,0.0,0.0
2019-10-14 00:00:00-04:00,205.6851806640625,208.2493687787391,205.04180027884368,206.65491795499005,4075300,0.0,0.0
2019-10-15 00:00:00-04:00,222.46897888183594,223.63451904643057,215.47573789426824,216.96763499606342,13397700,0.0,0.0
2019-10-16 00:00:00-04:00,220.97703552246094,221.4339180361426,218.26365534731687,220.3243218267192,5368600,0.0,0.0
2019-10-17 00:00:00-04:00,227.2056884765625,228.08217677415453,221.23812976837743,222.5621814121378,6301200,0.0,0.0
2019-10-18 00:00:00-04:00,228.7628631591797,229.7605722271804,225.4247548963131,227.93299924940163,4922100,0.0,0.0
