Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-16 00:00:00-04:00,47.00425536928614,47.365461981433995,46.51947740608286,46.60502624511719,5077300,0.0,0.0
2019-09-17 00:00:00-04:00,46.63353040865417,47.450992406185286,46.614519158568534,47.23236846923828,11185500,0.0,0.0
2019-09-18 00:00:00-04:00,47.20386422050573,47.92627375912225,46.814142569536415,47.86924362182617,4714900,0.0,0.0
2019-09-19 00:00:00-04:00,48.268462714967896,48.59164674574347,47.94527868419232,48.35401153564453,4142200,0.0,0.0
2019-09-20 00:00:00-04:00,48.411047126397975,49.18098654167132,48.35401336844324,49.028900146484375,5197700,0.0,0.0
2019-09-23 00:00:00-04:00,48.952853411782606,50.083995709520615,48.952853411782606,49.61823272705078,7215200,0.0,0.0
2019-09-24 00:00:00-04:00,49.60874572341965,49.92242607129912,49.190508885607414,49.36160659790039,4090300,0.0,0.0
2019-09-25 00:00:00-04:00,49.570709935998046,50.16004428525663,49.49466492266103,49.92240905761719,3900800,0.0,0.0
2019-09-26 00:00:00-04:00,50.31212990652266,50.43570123826815,49.323566504610156,49.817848205566406,2071400,0.0,0.0
2019-09-27 00:00:00-04:00,49.912902128143884,49.931913381672466,49.35208284014111,49.56120300292969,2212300,0.0,0.0
2019-09-30 00:00:00-04:00,49.64675286881295,50.32163606607189,49.63724905486288,50.10301208496094,3412800,0.0,0.0
2019-10-01 00:00:00-04:00,50.00795253271873,50.34064036539912,49.3710883052693,49.46614456176758,3214500,0.0,0.0
2019-10-02 00:00:00-04:00,49.52317906892584,49.77032173165049,48.335002952818925,48.85780334472656,5272300,0.0,0.0
2019-10-03 00:00:00-04:00,48.95285620441487,49.12395385598809,48.09736794654877,48.8007698059082,3730800,0.0,0.0
2019-10-04 00:00:00-04:00,48.96235814182108,50.15053421775954,48.943350515508605,49.9414176940918,7354800,0.0,0.0
2019-10-07 00:00:00-04:00,49.79883998153305,50.10301279661881,49.54219348892457,49.7418098449707,4147500,0.0,0.0
2019-10-08 00:00:00-04:00,49.5136804255352,50.882458148845224,49.45664666063748,50.30262756347656,3979800,0.0,0.0
2019-10-09 00:00:00-04:00,50.616301621039796,50.663827939610286,49.99844860154641,50.04597854614258,3327000,0.0,0.0
