Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-16 00:00:00-04:00,133.19400552936267,135.25109525738375,132.60143275978865,135.1156463623047,543300,0.0,0.0
2019-09-17 00:00:00-04:00,134.44694077579445,134.5061916172605,132.2967307099305,133.85435485839844,568800,0.0,0.0
2019-09-18 00:00:00-04:00,133.27017953993678,135.58969323493147,132.59296095543064,134.9717254638672,560000,0.0,0.0
2019-09-19 00:00:00-04:00,133.93896069041998,134.95480156287095,132.59297121149447,132.87232971191406,589800,0.0,0.0
2019-09-20 00:00:00-04:00,133.37178416757868,134.05747643967302,132.11891417761473,132.31361389160156,1443000,0.0,0.0
2019-09-23 00:00:00-04:00,131.21308843570387,132.82150177226322,130.7982811188747,132.1865997314453,424600,0.0,0.0
2019-09-24 00:00:00-04:00,132.29667091100706,132.64375383897018,130.2480549405505,131.5686492919922,510200,0.0,0.0
2019-09-25 00:00:00-04:00,131.79719580143552,133.70190185772088,131.7802614641431,133.1093292236328,465300,0.0,0.0
2019-09-26 00:00:00-04:00,133.02469862626913,133.36330794114028,131.48400945135282,132.8130645751953,369200,0.0,0.0
2019-09-27 00:00:00-04:00,133.69345128854164,135.08178300944218,132.54217449639034,133.91355895996094,424500,0.0,0.0
2019-09-30 00:00:00-04:00,134.27756880627683,134.4807421457944,133.50723067614712,133.72732543945312,508100,0.0,0.0
2019-10-01 00:00:00-04:00,134.6330814617043,135.1664032819358,130.0871872176035,130.1295166015625,467700,0.0,0.0
2019-10-02 00:00:00-04:00,129.1306447392914,129.15605271267447,126.74341903065014,126.76881408691406,489000,0.0,0.0
2019-10-03 00:00:00-04:00,126.29476581661953,127.90317978727916,124.449309773524,127.8777847290039,456200,0.0,0.0
2019-10-04 00:00:00-04:00,127.6576922354098,130.7560185724303,127.6576922354098,130.408935546875,554400,0.0,0.0
2019-10-07 00:00:00-04:00,129.934851233554,131.59405501894938,129.5623732237785,130.38351440429688,378200,0.0,0.0
2019-10-08 00:00:00-04:00,128.1909665942248,129.15603023275818,126.88730657014584,127.40369415283203,687000,0.0,0.0
2019-10-09 00:00:00-04:00,128.5041436097937,129.7908817085355,128.04700702078125,129.02899169921875,480600,0.0,0.0
